INFO Question 4-2: dynamic price, update hours=(0,)
INFO [327/334] 2025-12-24 solved: price_mean=0.7662 plan_kWh=94203.545 emergency_kWh=984.006 total_cost=64043.852
INFO [328/334] 2025-12-25 solved: price_mean=0.7662 plan_kWh=94392.951 emergency_kWh=981.242 total_cost=63322.626
INFO [329/334] 2025-12-26 solved: price_mean=0.7662 plan_kWh=94518.356 emergency_kWh=0.000 total_cost=60301.328
INFO [330/334] 2025-12-27 solved: price_mean=0.7662 plan_kWh=94509.541 emergency_kWh=0.000 total_cost=60292.185
INFO [331/334] 2025-12-28 solved: price_mean=0.7662 plan_kWh=94502.029 emergency_kWh=547.310 total_cost=62331.521
INFO [332/334] 2025-12-29 solved: price_mean=0.7662 plan_kWh=94570.644 emergency_kWh=756.132 total_cost=62882.148
INFO [333/334] 2025-12-30 solved: price_mean=0.7662 plan_kWh=94716.392 emergency_kWh=300.118 total_cost=61778.107
INFO [334/334] 2025-12-31 solved: price_mean=0.7662 plan_kWh=94776.121 emergency_kWh=1091.556 total_cost=64690.128
INFO Question 4-3: dynamic price, update hours=(0, 6, 12)
INFO [001/334] policy=0+6+12 2025-02-01 solved (0, 6, 12): price_mean=0.6515 emergency=0.000 adjustment_cost=-831.685 total_cost=48788.648
INFO [002/334] policy=0+6+12 2025-02-02 solved (0, 6, 12): price_mean=0.8364 emergency=20.227 adjustment_cost=-998.718 total_cost=63816.155
INFO [003/334] policy=0+6+12 2025-02-03 solved (0, 6, 12): price_mean=0.8448 emergency=147.560 adjustment_cost=-2040.920 total_cost=66580.761
INFO [004/334] policy=0+6+12 2025-02-04 solved (0, 6, 12): price_mean=0.8492 emergency=74.058 adjustment_cost=-1817.284 total_cost=68604.752
INFO [005/334] policy=0+6+12 2025-02-05 solved (0, 6, 12): price_mean=0.8483 emergency=23.665 adjustment_cost=-228.857 total_cost=65650.356
INFO [006/334] policy=0+6+12 2025-02-06 solved (0, 6, 12): price_mean=0.8440 emergency=20.315 adjustment_cost=-2928.513 total_cost=67330.707
INFO [007/334] policy=0+6+12 2025-02-07 solved (0, 6, 12): price_mean=0.6440 emergency=0.000 adjustment_cost=-1222.913 total_cost=48012.643
INFO [008/334] policy=0+6+12 2025-02-08 solved (0, 6, 12): price_mean=0.6424 emergency=0.000 adjustment_cost=1104.748 total_cost=45154.159
INFO [009/334] policy=0+6+12 2025-02-09 solved (0, 6, 12): price_mean=0.8414 emergency=11.187 adjustment_cost=-426.655 total_cost=65214.500
INFO [010/334] policy=0+6+12 2025-02-10 solved (0, 6, 12): price_mean=0.8181 emergency=155.494 adjustment_cost=-166.955 total_cost=60382.896
INFO [011/334] policy=0+6+12 2025-02-11 solved (0, 6, 12): price_mean=0.8285 emergency=20.193 adjustment_cost=-1971.655 total_cost=59717.309
INFO [012/334] policy=0+6+12 2025-02-12 solved (0, 6, 12): price_mean=0.8264 emergency=29.694 adjustment_cost=-1781.429 total_cost=59552.209
INFO [013/334] policy=0+6+12 2025-02-13 solved (0, 6, 12): price_mean=0.8148 emergency=62.374 adjustment_cost=-772.732 total_cost=55418.232
INFO [014/334] policy=0+6+12 2025-02-14 solved (0, 6, 12): price_mean=0.6311 emergency=0.000 adjustment_cost=58.383 total_cost=44260.175
INFO [015/334] policy=0+6+12 2025-02-15 solved (0, 6, 12): price_mean=0.6378 emergency=0.000 adjustment_cost=-1364.096 total_cost=43842.860
INFO [016/334] policy=0+6+12 2025-02-16 solved (0, 6, 12): price_mean=0.8303 emergency=276.473 adjustment_cost=-2445.978 total_cost=60193.113
INFO [017/334] policy=0+6+12 2025-02-17 solved (0, 6, 12): price_mean=0.8174 emergency=152.175 adjustment_cost=-2883.048 total_cost=57697.530
INFO [018/334] policy=0+6+12 2025-02-18 solved (0, 6, 12): price_mean=0.8145 emergency=339.858 adjustment_cost=1370.787 total_cost=55606.155
INFO [019/334] policy=0+6+12 2025-02-19 solved (0, 6, 12): price_mean=0.8164 emergency=360.385 adjustment_cost=280.392 total_cost=54984.782
INFO [020/334] policy=0+6+12 2025-02-20 solved (0, 6, 12): price_mean=0.8168 emergency=270.191 adjustment_cost=12.652 total_cost=56611.707
INFO [021/334] policy=0+6+12 2025-02-21 solved (0, 6, 12): price_mean=0.6209 emergency=0.000 adjustment_cost=798.444 total_cost=41262.391
INFO [022/334] policy=0+6+12 2025-02-22 solved (0, 6, 12): price_mean=0.6353 emergency=0.000 adjustment_cost=37.769 total_cost=41699.695
INFO [023/334] policy=0+6+12 2025-02-23 solved (0, 6, 12): price_mean=0.8154 emergency=502.366 adjustment_cost=-515.448 total_cost=55095.470
INFO [024/334] policy=0+6+12 2025-02-24 solved (0, 6, 12): price_mean=0.8082 emergency=236.264 adjustment_cost=1067.938 total_cost=53506.808
INFO [025/334] policy=0+6+12 2025-02-25 solved (0, 6, 12): price_mean=0.7941 emergency=229.974 adjustment_cost=-1577.338 total_cost=51297.816
INFO [026/334] policy=0+6+12 2025-02-26 solved (0, 6, 12): price_mean=0.8055 emergency=456.998 adjustment_cost=2486.160 total_cost=52090.136
INFO [027/334] policy=0+6+12 2025-02-27 solved (0, 6, 12): price_mean=0.7979 emergency=340.886 adjustment_cost=518.414 total_cost=49780.310
INFO [028/334] policy=0+6+12 2025-02-28 solved (0, 6, 12): price_mean=0.6167 emergency=0.000 adjustment_cost=1028.353 total_cost=37418.761
INFO [029/334] policy=0+6+12 2025-03-01 solved (0, 6, 12): price_mean=0.6142 emergency=0.000 adjustment_cost=-1396.412 total_cost=40697.135
INFO [030/334] policy=0+6+12 2025-03-02 solved (0, 6, 12): price_mean=0.8123 emergency=264.139 adjustment_cost=1301.550 total_cost=57327.897
INFO [031/334] policy=0+6+12 2025-03-03 solved (0, 6, 12): price_mean=0.8118 emergency=438.539 adjustment_cost=-232.694 total_cost=57539.957
INFO [032/334] policy=0+6+12 2025-03-04 solved (0, 6, 12): price_mean=0.8006 emergency=732.774 adjustment_cost=2143.275 total_cost=53958.922
INFO [033/334] policy=0+6+12 2025-03-05 solved (0, 6, 12): price_mean=0.7945 emergency=271.044 adjustment_cost=-1128.196 total_cost=50839.716
INFO [034/334] policy=0+6+12 2025-03-06 solved (0, 6, 12): price_mean=0.7919 emergency=262.526 adjustment_cost=515.574 total_cost=49163.010
INFO [035/334] policy=0+6+12 2025-03-07 solved (0, 6, 12): price_mean=0.6085 emergency=0.000 adjustment_cost=-792.041 total_cost=37563.523
INFO [036/334] policy=0+6+12 2025-03-08 solved (0, 6, 12): price_mean=0.5973 emergency=0.000 adjustment_cost=962.876 total_cost=35607.988
INFO [037/334] policy=0+6+12 2025-03-09 solved (0, 6, 12): price_mean=0.7838 emergency=343.650 adjustment_cost=-872.735 total_cost=49787.064
INFO [038/334] policy=0+6+12 2025-03-10 solved (0, 6, 12): price_mean=0.8025 emergency=455.137 adjustment_cost=1300.628 total_cost=51534.844
INFO [039/334] policy=0+6+12 2025-03-11 solved (0, 6, 12): price_mean=0.7894 emergency=333.456 adjustment_cost=7122.781 total_cost=50618.928
INFO [040/334] policy=0+6+12 2025-03-12 solved (0, 6, 12): price_mean=0.7802 emergency=278.045 adjustment_cost=-995.744 total_cost=48172.555
INFO [041/334] policy=0+6+12 2025-03-13 solved (0, 6, 12): price_mean=0.7996 emergency=365.352 adjustment_cost=354.605 total_cost=51131.398
INFO [042/334] policy=0+6+12 2025-03-14 solved (0, 6, 12): price_mean=0.5914 emergency=0.000 adjustment_cost=782.909 total_cost=33063.787
INFO [043/334] policy=0+6+12 2025-03-15 solved (0, 6, 12): price_mean=0.6048 emergency=6.603 adjustment_cost=1966.586 total_cost=38065.662
INFO [044/334] policy=0+6+12 2025-03-16 solved (0, 6, 12): price_mean=0.7849 emergency=217.805 adjustment_cost=446.722 total_cost=47687.303
INFO [045/334] policy=0+6+12 2025-03-17 solved (0, 6, 12): price_mean=0.7602 emergency=453.918 adjustment_cost=-165.462 total_cost=43207.909
INFO [046/334] policy=0+6+12 2025-03-18 solved (0, 6, 12): price_mean=0.7760 emergency=134.001 adjustment_cost=-1766.519 total_cost=47298.061
INFO [047/334] policy=0+6+12 2025-03-19 solved (0, 6, 12): price_mean=0.7718 emergency=591.746 adjustment_cost=3811.617 total_cost=45212.138
INFO [048/334] policy=0+6+12 2025-03-20 solved (0, 6, 12): price_mean=0.7786 emergency=1224.039 adjustment_cost=-1278.412 total_cost=49156.077
INFO [049/334] policy=0+6+12 2025-03-21 solved (0, 6, 12): price_mean=0.5703 emergency=0.000 adjustment_cost=-747.682 total_cost=30389.881
INFO [050/334] policy=0+6+12 2025-03-22 solved (0, 6, 12): price_mean=0.5874 emergency=9.078 adjustment_cost=-622.858 total_cost=33033.133
INFO [051/334] policy=0+6+12 2025-03-23 solved (0, 6, 12): price_mean=0.7672 emergency=263.554 adjustment_cost=-1485.784 total_cost=45011.774
INFO [052/334] policy=0+6+12 2025-03-24 solved (0, 6, 12): price_mean=0.7675 emergency=293.723 adjustment_cost=24.955 total_cost=42954.713
INFO [053/334] policy=0+6+12 2025-03-25 solved (0, 6, 12): price_mean=0.7713 emergency=572.576 adjustment_cost=-2763.147 total_cost=46925.556
INFO [054/334] policy=0+6+12 2025-03-26 solved (0, 6, 12): price_mean=0.7566 emergency=292.616 adjustment_cost=-583.527 total_cost=40955.009
INFO [055/334] policy=0+6+12 2025-03-27 solved (0, 6, 12): price_mean=0.7664 emergency=640.127 adjustment_cost=-849.473 total_cost=44165.373
INFO [056/334] policy=0+6+12 2025-03-28 solved (0, 6, 12): price_mean=0.5748 emergency=0.000 adjustment_cost=-529.624 total_cost=30521.463
INFO [057/334] policy=0+6+12 2025-03-29 solved (0, 6, 12): price_mean=0.5631 emergency=0.000 adjustment_cost=200.937 total_cost=28795.522
INFO [058/334] policy=0+6+12 2025-03-30 solved (0, 6, 12): price_mean=0.7520 emergency=900.867 adjustment_cost=-1929.329 total_cost=41921.031
INFO [059/334] policy=0+6+12 2025-03-31 solved (0, 6, 12): price_mean=0.7607 emergency=525.977 adjustment_cost=5164.189 total_cost=43193.365
INFO [060/334] policy=0+6+12 2025-04-01 solved (0, 6, 12): price_mean=0.7731 emergency=524.525 adjustment_cost=-602.110 total_cost=45810.885
INFO [061/334] policy=0+6+12 2025-04-02 solved (0, 6, 12): price_mean=0.7723 emergency=580.564 adjustment_cost=432.379 total_cost=44755.482
INFO [062/334] policy=0+6+12 2025-04-03 solved (0, 6, 12): price_mean=0.7645 emergency=400.460 adjustment_cost=-1739.737 total_cost=42639.550
INFO [063/334] policy=0+6+12 2025-04-04 solved (0, 6, 12): price_mean=0.5595 emergency=0.000 adjustment_cost=-420.248 total_cost=27432.108
INFO [064/334] policy=0+6+12 2025-04-05 solved (0, 6, 12): price_mean=0.5755 emergency=0.000 adjustment_cost=551.474 total_cost=28439.413
INFO [065/334] policy=0+6+12 2025-04-06 solved (0, 6, 12): price_mean=0.7557 emergency=348.137 adjustment_cost=-69.916 total_cost=40297.694
INFO [066/334] policy=0+6+12 2025-04-07 solved (0, 6, 12): price_mean=0.7517 emergency=517.903 adjustment_cost=2177.409 total_cost=38667.766
INFO [067/334] policy=0+6+12 2025-04-08 solved (0, 6, 12): price_mean=0.7519 emergency=483.237 adjustment_cost=-1188.737 total_cost=40823.939
INFO [068/334] policy=0+6+12 2025-04-09 solved (0, 6, 12): price_mean=0.7663 emergency=495.105 adjustment_cost=327.909 total_cost=41763.735
INFO [069/334] policy=0+6+12 2025-04-10 solved (0, 6, 12): price_mean=0.7580 emergency=792.507 adjustment_cost=-715.597 total_cost=41720.353
INFO [070/334] policy=0+6+12 2025-04-11 solved (0, 6, 12): price_mean=0.5515 emergency=0.000 adjustment_cost=1420.690 total_cost=26061.583
INFO [071/334] policy=0+6+12 2025-04-12 solved (0, 6, 12): price_mean=0.5639 emergency=0.000 adjustment_cost=-1050.850 total_cost=28491.153
INFO [072/334] policy=0+6+12 2025-04-13 solved (0, 6, 12): price_mean=0.7563 emergency=618.801 adjustment_cost=182.801 total_cost=39086.938
INFO [073/334] policy=0+6+12 2025-04-14 solved (0, 6, 12): price_mean=0.7466 emergency=1042.542 adjustment_cost=-2112.503 total_cost=39894.763
INFO [074/334] policy=0+6+12 2025-04-15 solved (0, 6, 12): price_mean=0.7385 emergency=513.938 adjustment_cost=1856.405 total_cost=37092.565
INFO [075/334] policy=0+6+12 2025-04-16 solved (0, 6, 12): price_mean=0.7624 emergency=434.488 adjustment_cost=1413.949 total_cost=40099.203
INFO [076/334] policy=0+6+12 2025-04-17 solved (0, 6, 12): price_mean=0.7478 emergency=368.209 adjustment_cost=1935.548 total_cost=37551.493
INFO [077/334] policy=0+6+12 2025-04-18 solved (0, 6, 12): price_mean=0.5594 emergency=0.000 adjustment_cost=258.181 total_cost=26328.243
INFO [078/334] policy=0+6+12 2025-04-19 solved (0, 6, 12): price_mean=0.5580 emergency=0.000 adjustment_cost=874.411 total_cost=27652.330
INFO [079/334] policy=0+6+12 2025-04-20 solved (0, 6, 12): price_mean=0.7454 emergency=685.753 adjustment_cost=751.129 total_cost=37439.911
INFO [080/334] policy=0+6+12 2025-04-21 solved (0, 6, 12): price_mean=0.7340 emergency=1053.521 adjustment_cost=-1568.849 total_cost=37425.175
INFO [081/334] policy=0+6+12 2025-04-22 solved (0, 6, 12): price_mean=0.7510 emergency=686.170 adjustment_cost=3115.211 total_cost=38175.024
INFO [082/334] policy=0+6+12 2025-04-23 solved (0, 6, 12): price_mean=0.7479 emergency=831.287 adjustment_cost=3071.989 total_cost=37664.923
INFO [083/334] policy=0+6+12 2025-04-24 solved (0, 6, 12): price_mean=0.7362 emergency=669.118 adjustment_cost=780.636 total_cost=35805.639
INFO [084/334] policy=0+6+12 2025-04-25 solved (0, 6, 12): price_mean=0.5407 emergency=0.000 adjustment_cost=132.270 total_cost=24457.576
INFO [085/334] policy=0+6+12 2025-04-26 solved (0, 6, 12): price_mean=0.5378 emergency=0.000 adjustment_cost=464.924 total_cost=24854.985
INFO [086/334] policy=0+6+12 2025-04-27 solved (0, 6, 12): price_mean=0.7338 emergency=824.463 adjustment_cost=1668.963 total_cost=36822.416
INFO [087/334] policy=0+6+12 2025-04-28 solved (0, 6, 12): price_mean=0.7661 emergency=488.357 adjustment_cost=-341.649 total_cost=40348.977
INFO [088/334] policy=0+6+12 2025-04-29 solved (0, 6, 12): price_mean=0.7304 emergency=277.202 adjustment_cost=485.458 total_cost=34503.978
INFO [089/334] policy=0+6+12 2025-04-30 solved (0, 6, 12): price_mean=0.7294 emergency=1510.668 adjustment_cost=-374.640 total_cost=36643.526
INFO [090/334] policy=0+6+12 2025-05-01 solved (0, 6, 12): price_mean=0.7473 emergency=2931.179 adjustment_cost=-140.886 total_cost=47632.152
INFO [091/334] policy=0+6+12 2025-05-02 solved (0, 6, 12): price_mean=0.5870 emergency=0.000 adjustment_cost=-257.239 total_cost=30610.519
INFO [092/334] policy=0+6+12 2025-05-03 solved (0, 6, 12): price_mean=0.5698 emergency=18.392 adjustment_cost=-495.512 total_cost=27979.674
INFO [093/334] policy=0+6+12 2025-05-04 solved (0, 6, 12): price_mean=0.7461 emergency=3606.414 adjustment_cost=-1766.354 total_cost=49929.442
INFO [094/334] policy=0+6+12 2025-05-05 solved (0, 6, 12): price_mean=0.7605 emergency=2784.051 adjustment_cost=-1127.622 total_cost=49255.013
INFO [095/334] policy=0+6+12 2025-05-06 solved (0, 6, 12): price_mean=0.7532 emergency=3201.723 adjustment_cost=1555.958 total_cost=49062.466
INFO [096/334] policy=0+6+12 2025-05-07 solved (0, 6, 12): price_mean=0.7587 emergency=2320.017 adjustment_cost=849.845 total_cost=47215.314
INFO [097/334] policy=0+6+12 2025-05-08 solved (0, 6, 12): price_mean=0.7617 emergency=2445.665 adjustment_cost=-651.992 total_cost=49378.237
INFO [098/334] policy=0+6+12 2025-05-09 solved (0, 6, 12): price_mean=0.5667 emergency=0.000 adjustment_cost=-948.368 total_cost=28279.726
INFO [099/334] policy=0+6+12 2025-05-10 solved (0, 6, 12): price_mean=0.5753 emergency=0.000 adjustment_cost=639.622 total_cost=29402.314
INFO [100/334] policy=0+6+12 2025-05-11 solved (0, 6, 12): price_mean=0.7608 emergency=2069.846 adjustment_cost=1.227 total_cost=47002.653
INFO [101/334] policy=0+6+12 2025-05-12 solved (0, 6, 12): price_mean=0.7518 emergency=1442.184 adjustment_cost=2840.441 total_cost=42924.257
INFO [102/334] policy=0+6+12 2025-05-13 solved (0, 6, 12): price_mean=0.7564 emergency=1168.560 adjustment_cost=-1029.640 total_cost=42783.512
INFO [103/334] policy=0+6+12 2025-05-14 solved (0, 6, 12): price_mean=0.7476 emergency=967.437 adjustment_cost=-986.639 total_cost=40536.706
INFO [104/334] policy=0+6+12 2025-05-15 solved (0, 6, 12): price_mean=0.7528 emergency=698.517 adjustment_cost=-173.243 total_cost=40596.974
INFO [105/334] policy=0+6+12 2025-05-16 solved (0, 6, 12): price_mean=0.5454 emergency=0.000 adjustment_cost=-497.780 total_cost=26452.438
INFO [106/334] policy=0+6+12 2025-05-17 solved (0, 6, 12): price_mean=0.5734 emergency=3.562 adjustment_cost=-578.638 total_cost=29936.348
INFO [107/334] policy=0+6+12 2025-05-18 solved (0, 6, 12): price_mean=0.7507 emergency=710.060 adjustment_cost=-1135.026 total_cost=40648.883
INFO [108/334] policy=0+6+12 2025-05-19 solved (0, 6, 12): price_mean=0.7318 emergency=498.570 adjustment_cost=-345.448 total_cost=37552.726
INFO [109/334] policy=0+6+12 2025-05-20 solved (0, 6, 12): price_mean=0.7566 emergency=707.939 adjustment_cost=1311.357 total_cost=39975.247
INFO [110/334] policy=0+6+12 2025-05-21 solved (0, 6, 12): price_mean=0.7458 emergency=751.667 adjustment_cost=2324.576 total_cost=39866.470
INFO [111/334] policy=0+6+12 2025-05-22 solved (0, 6, 12): price_mean=0.7462 emergency=462.139 adjustment_cost=-121.218 total_cost=37663.744
INFO [112/334] policy=0+6+12 2025-05-23 solved (0, 6, 12): price_mean=0.5570 emergency=0.000 adjustment_cost=916.079 total_cost=28910.950
INFO [113/334] policy=0+6+12 2025-05-24 solved (0, 6, 12): price_mean=0.5532 emergency=0.000 adjustment_cost=-11.942 total_cost=26922.561
INFO [114/334] policy=0+6+12 2025-05-25 solved (0, 6, 12): price_mean=0.7380 emergency=725.054 adjustment_cost=-339.313 total_cost=38408.948
INFO [115/334] policy=0+6+12 2025-05-26 solved (0, 6, 12): price_mean=0.7525 emergency=580.937 adjustment_cost=2786.997 total_cost=39912.341
INFO [116/334] policy=0+6+12 2025-05-27 solved (0, 6, 12): price_mean=0.7429 emergency=878.988 adjustment_cost=1758.861 total_cost=39132.895
INFO [117/334] policy=0+6+12 2025-05-28 solved (0, 6, 12): price_mean=0.7513 emergency=388.563 adjustment_cost=-206.979 total_cost=39333.927
INFO [118/334] policy=0+6+12 2025-05-29 solved (0, 6, 12): price_mean=0.7595 emergency=595.359 adjustment_cost=438.600 total_cost=40483.135
INFO [119/334] policy=0+6+12 2025-05-30 solved (0, 6, 12): price_mean=0.5610 emergency=0.000 adjustment_cost=-596.526 total_cost=29173.730
INFO [120/334] policy=0+6+12 2025-05-31 solved (0, 6, 12): price_mean=0.5664 emergency=90.662 adjustment_cost=-1330.418 total_cost=29651.791
INFO [121/334] policy=0+6+12 2025-06-01 solved (0, 6, 12): price_mean=0.8192 emergency=6344.166 adjustment_cost=-2189.823 total_cost=77146.986
INFO [122/334] policy=0+6+12 2025-06-02 solved (0, 6, 12): price_mean=0.8099 emergency=6449.624 adjustment_cost=-3837.844 total_cost=75386.535
INFO [123/334] policy=0+6+12 2025-06-03 solved (0, 6, 12): price_mean=0.8063 emergency=4970.904 adjustment_cost=683.064 total_cost=69532.522
INFO [124/334] policy=0+6+12 2025-06-04 solved (0, 6, 12): price_mean=0.8137 emergency=5282.809 adjustment_cost=-2397.736 total_cost=74932.534
INFO [125/334] policy=0+6+12 2025-06-05 solved (0, 6, 12): price_mean=0.8221 emergency=5595.365 adjustment_cost=426.931 total_cost=72705.318
INFO [126/334] policy=0+6+12 2025-06-06 solved (0, 6, 12): price_mean=0.6493 emergency=0.000 adjustment_cost=-925.908 total_cost=41552.478
INFO [127/334] policy=0+6+12 2025-06-07 solved (0, 6, 12): price_mean=0.6503 emergency=76.188 adjustment_cost=-1970.337 total_cost=42860.725
INFO [128/334] policy=0+6+12 2025-06-08 solved (0, 6, 12): price_mean=0.7971 emergency=4679.940 adjustment_cost=-76.203 total_cost=64821.537
INFO [129/334] policy=0+6+12 2025-06-09 solved (0, 6, 12): price_mean=0.8193 emergency=3657.811 adjustment_cost=-2052.129 total_cost=66845.342
INFO [130/334] policy=0+6+12 2025-06-10 solved (0, 6, 12): price_mean=0.8168 emergency=3405.430 adjustment_cost=566.319 total_cost=63710.641
INFO [131/334] policy=0+6+12 2025-06-11 solved (0, 6, 12): price_mean=0.8317 emergency=2484.227 adjustment_cost=-136.837 total_cost=65688.109
INFO [132/334] policy=0+6+12 2025-06-12 solved (0, 6, 12): price_mean=0.8220 emergency=1441.494 adjustment_cost=-408.417 total_cost=59547.392
INFO [133/334] policy=0+6+12 2025-06-13 solved (0, 6, 12): price_mean=0.6400 emergency=0.000 adjustment_cost=-164.151 total_cost=41915.788
INFO [134/334] policy=0+6+12 2025-06-14 solved (0, 6, 12): price_mean=0.6369 emergency=0.000 adjustment_cost=-1237.508 total_cost=41517.268
INFO [135/334] policy=0+6+12 2025-06-15 solved (0, 6, 12): price_mean=0.8178 emergency=1899.728 adjustment_cost=1243.819 total_cost=59332.954
INFO [136/334] policy=0+6+12 2025-06-16 solved (0, 6, 12): price_mean=0.8232 emergency=1694.581 adjustment_cost=129.069 total_cost=60291.804
INFO [137/334] policy=0+6+12 2025-06-17 solved (0, 6, 12): price_mean=0.8286 emergency=1607.403 adjustment_cost=1253.384 total_cost=62883.924
INFO [138/334] policy=0+6+12 2025-06-18 solved (0, 6, 12): price_mean=0.8200 emergency=764.092 adjustment_cost=-177.519 total_cost=58067.738
INFO [139/334] policy=0+6+12 2025-06-19 solved (0, 6, 12): price_mean=0.8079 emergency=1633.878 adjustment_cost=1294.622 total_cost=59343.264
INFO [140/334] policy=0+6+12 2025-06-20 solved (0, 6, 12): price_mean=0.6213 emergency=0.000 adjustment_cost=-706.591 total_cost=40258.923
INFO [141/334] policy=0+6+12 2025-06-21 solved (0, 6, 12): price_mean=0.6095 emergency=0.000 adjustment_cost=32.061 total_cost=37518.179
INFO [142/334] policy=0+6+12 2025-06-22 solved (0, 6, 12): price_mean=0.8075 emergency=1036.271 adjustment_cost=2291.318 total_cost=55685.361
INFO [143/334] policy=0+6+12 2025-06-23 solved (0, 6, 12): price_mean=0.8049 emergency=624.137 adjustment_cost=-92.651 total_cost=53281.420
INFO [144/334] policy=0+6+12 2025-06-24 solved (0, 6, 12): price_mean=0.8405 emergency=782.148 adjustment_cost=-1215.565 total_cost=63406.373
INFO [145/334] policy=0+6+12 2025-06-25 solved (0, 6, 12): price_mean=0.8163 emergency=714.876 adjustment_cost=1524.359 total_cost=57110.690
INFO [146/334] policy=0+6+12 2025-06-26 solved (0, 6, 12): price_mean=0.8060 emergency=842.658 adjustment_cost=330.065 total_cost=53933.753
INFO [147/334] policy=0+6+12 2025-06-27 solved (0, 6, 12): price_mean=0.6051 emergency=0.000 adjustment_cost=-1437.279 total_cost=38220.336
INFO [148/334] policy=0+6+12 2025-06-28 solved (0, 6, 12): price_mean=0.6230 emergency=0.000 adjustment_cost=128.147 total_cost=39866.877
INFO [149/334] policy=0+6+12 2025-06-29 solved (0, 6, 12): price_mean=0.8118 emergency=1294.354 adjustment_cost=3778.940 total_cost=57493.621
INFO [150/334] policy=0+6+12 2025-06-30 solved (0, 6, 12): price_mean=0.8102 emergency=698.799 adjustment_cost=-139.879 total_cost=56029.762
INFO [151/334] policy=0+6+12 2025-07-01 solved (0, 6, 12): price_mean=0.8908 emergency=11584.429 adjustment_cost=758.076 total_cost=102197.854
INFO [152/334] policy=0+6+12 2025-07-02 solved (0, 6, 12): price_mean=0.8753 emergency=9514.970 adjustment_cost=-564.960 total_cost=92050.382
INFO [153/334] policy=0+6+12 2025-07-03 solved (0, 6, 12): price_mean=0.9014 emergency=8665.991 adjustment_cost=-462.375 total_cost=95717.301
INFO [154/334] policy=0+6+12 2025-07-04 solved (0, 6, 12): price_mean=0.6903 emergency=0.000 adjustment_cost=1930.820 total_cost=42053.287
INFO [155/334] policy=0+6+12 2025-07-05 solved (0, 6, 12): price_mean=0.6843 emergency=71.998 adjustment_cost=219.137 total_cost=40066.307
INFO [156/334] policy=0+6+12 2025-07-06 solved (0, 6, 12): price_mean=0.8987 emergency=8936.867 adjustment_cost=3723.518 total_cost=97740.685
INFO [157/334] policy=0+6+12 2025-07-07 solved (0, 6, 12): price_mean=0.8774 emergency=7951.592 adjustment_cost=-1112.312 total_cost=86130.290
INFO [158/334] policy=0+6+12 2025-07-08 solved (0, 6, 12): price_mean=0.8836 emergency=7472.145 adjustment_cost=-1322.300 total_cost=89381.805
INFO [159/334] policy=0+6+12 2025-07-09 solved (0, 6, 12): price_mean=0.8792 emergency=5290.948 adjustment_cost=-1267.881 total_cost=79893.147
INFO [160/334] policy=0+6+12 2025-07-10 solved (0, 6, 12): price_mean=0.8775 emergency=4477.919 adjustment_cost=185.157 total_cost=73294.066
INFO [161/334] policy=0+6+12 2025-07-11 solved (0, 6, 12): price_mean=0.7069 emergency=0.000 adjustment_cost=-602.360 total_cost=48517.549
INFO [162/334] policy=0+6+12 2025-07-12 solved (0, 6, 12): price_mean=0.6943 emergency=0.000 adjustment_cost=2741.633 total_cost=46454.842
INFO [163/334] policy=0+6+12 2025-07-13 solved (0, 6, 12): price_mean=0.8543 emergency=2165.783 adjustment_cost=-2635.011 total_cost=65843.096
INFO [164/334] policy=0+6+12 2025-07-14 solved (0, 6, 12): price_mean=0.8722 emergency=2981.247 adjustment_cost=-445.534 total_cost=69204.267
INFO [165/334] policy=0+6+12 2025-07-15 solved (0, 6, 12): price_mean=0.8721 emergency=2510.197 adjustment_cost=-1569.756 total_cost=67833.050
INFO [166/334] policy=0+6+12 2025-07-16 solved (0, 6, 12): price_mean=0.8758 emergency=2533.659 adjustment_cost=-631.081 total_cost=68242.890
INFO [167/334] policy=0+6+12 2025-07-17 solved (0, 6, 12): price_mean=0.8748 emergency=1647.152 adjustment_cost=2134.623 total_cost=65916.208
INFO [168/334] policy=0+6+12 2025-07-18 solved (0, 6, 12): price_mean=0.6942 emergency=0.000 adjustment_cost=-1373.259 total_cost=49318.299
INFO [169/334] policy=0+6+12 2025-07-19 solved (0, 6, 12): price_mean=0.6803 emergency=30.382 adjustment_cost=-1453.475 total_cost=47999.677
INFO [170/334] policy=0+6+12 2025-07-20 solved (0, 6, 12): price_mean=0.8676 emergency=769.354 adjustment_cost=-588.524 total_cost=62116.559
INFO [171/334] policy=0+6+12 2025-07-21 solved (0, 6, 12): price_mean=0.8792 emergency=835.152 adjustment_cost=76.829 total_cost=65223.167
INFO [172/334] policy=0+6+12 2025-07-22 solved (0, 6, 12): price_mean=0.8751 emergency=1010.459 adjustment_cost=6180.496 total_cost=68984.853
INFO [173/334] policy=0+6+12 2025-07-23 solved (0, 6, 12): price_mean=0.8756 emergency=1005.514 adjustment_cost=-3227.811 total_cost=67075.795
INFO [174/334] policy=0+6+12 2025-07-24 solved (0, 6, 12): price_mean=0.8774 emergency=396.620 adjustment_cost=-2369.058 total_cost=65388.164
INFO [175/334] policy=0+6+12 2025-07-25 solved (0, 6, 12): price_mean=0.6770 emergency=0.000 adjustment_cost=1398.306 total_cost=47293.009
INFO [176/334] policy=0+6+12 2025-07-26 solved (0, 6, 12): price_mean=0.6880 emergency=0.000 adjustment_cost=-395.150 total_cost=48715.437
